"IDADE","INTERVALO DE IDADE","SEXO","ANO","LOCAL","nMx","nAx","nqx","lx","ndx","nLx","Sx","Tx","ex"
10,5,"Mulheres",2001,"Brasil",0.000333928281458025,2.62906557109028,0.00166832056109993,97176.0521328338,162.120805819723,485495.882864008,0.997785944689589,6573005.68079913,67.6401802350874
15,5,"Mulheres",2001,"Brasil",0.000571373931714288,2.65634949139347,0.00285304913817191,97013.931327014,276.785513163195,484420.96812637,0.996776581969447,6087509.79793512,62.7488208617727
20,5,"Mulheres",2001,"Brasil",0.000711316545039302,2.59436921631604,0.0035505072215859,96737.1458138508,343.465934807682,482859.476843334,0.996001025210579,5603088.82980875,57.9207581810471
25,5,"Mulheres",2001,"Brasil",0.000905175883062169,2.6112889437071,0.00451611465576458,96393.6798790432,435.324910424839,480928.533968604,0.994754355733702,5120229.35296542,53.1178948598123
30,5,"Mulheres",2001,"Brasil",0.0012245837023146,2.63416254238039,0.00610523064496941,95958.3549686183,585.847889395256,478405.753961893,0.992708521678071,4639300.81899681,48.3470232530979
35,5,"Mulheres",2001,"Brasil",0.00174473037742008,2.65259506425456,0.00868806912935371,95372.5070792231,828.602934544062,474917.468777793,0.989375655170967,4160895.06503492,43.6278251716565
40,5,"Mulheres",2001,"Brasil",0.00259219385022911,2.66195251429316,0.0128828902747333,94543.904144679,1217.99874324081,469871.781824167,0.984122157380826,3685977.59625712,38.9869408250429
45,5,"Mulheres",2001,"Brasil",0.00389578048036993,2.65839230584616,0.0193028146076343,93325.9054014382,1801.45265005357,462411.231621172,0.976414957118025,3216105.81443296,34.4610191628893
50,5,"Mulheres",2001,"Brasil",0.00576465574024565,2.64980559933266,0.0284379989386185,91524.4527513846,2602.77229020151,451505.242894279,0.965519043776552,2753694.58281179,30.0869822220284
55,5,"Mulheres",2001,"Brasil",0.00847065191739926,2.65170125256943,0.0415272159345009,88921.6804611831,3692.66982577025,435936.910379385,0.948499475032487,2302189.33991751,25.89007908957
60,5,"Mulheres",2001,"Brasil",0.0129956926502653,2.64417278112274,0.0630482042414009,85229.0106354129,5373.53606983404,413485.930642131,0.923061852960706,1866252.42953812,21.8969153299392
65,5,"Mulheres",2001,"Brasil",0.0192708530436496,2.60654164968345,0.0921059708786962,79855.4745655788,7355.16601484167,381673.089311707,0.893854954655084,1452766.49889599,18.1924471277539
70,5,"Mulheres",2001,"Brasil",0.0262778509952419,2.61949224428579,0.123654117634817,72500.3085507372,8964.9616820934,341160.381939782,0.84221810181343,1071093.40958428,14.7736393264411
75,5,"Mulheres",2001,"Brasil",0.0444753468343886,2.62540956305674,0.201134746144961,63535.3468686438,12779.1658636567,287331.449291268,0.746812281310369,729933.027644503,11.4886132463179
80,5,"Mulheres",2001,"Brasil",0.0748469818866015,2.55939346488722,0.316431689387185,50756.1810049871,16060.8641022498,214582.655137426,0.611992856621631,442601.578353235,8.72015131141854
85,5,"Mulheres",2001,"Brasil",0.125022470138914,2.43253264147545,0.473214653309707,34695.3169027373,16418.3323595992,131323.052099008,0.424069501570634,228018.923215809,6.57203748433896
90,0,"Mulheres",2001,"Brasil",0.189015149582353,5.29058121642416,1,18276.984543138,18276.984543138,96695.8711168007,0,96695.8711168007,5.29058121642416
0,1,"Homens",2001,"Brasil",0.0300747601603721,0.126752242666887,0.0293051278841354,1e+05,2930.51278841353,97440.9362796819,0.969280510736786,6771169.67405035,67.7116967405035
1,4,"Homens",2001,"Brasil",0.00114389502493855,1.56470463865311,0.00456286921347105,97069.4872115865,442.915374765173,387199.319088711,0.995746263113327,6673728.73777067,68.752075749856
5,5,"Homens",2001,"Brasil",0.000429487534373617,2.326392871824,0.00214497463838827,96626.5718368213,207.26154598438,482578.723237366,0.997867312216276,6286529.41868196,65.0600481749303
10,5,"Homens",2001,"Brasil",0.00052041472064211,2.81721455082084,0.00259912112200787,96419.3102908369,250.605465946341,481549.533489632,0.994329852077733,5803950.69544459,60.1948995272596
15,5,"Homens",2001,"Brasil",0.00197915785721289,2.86373715632982,0.00985412602750203,96168.7048248906,947.658537246112,478819.076402847,0.987111319610399,5322401.16195496,55.3444197012561
20,5,"Homens",2001,"Brasil",0.00304226007030355,2.59547991130498,0.0151008350933071,95221.0462876445,1437.91731740188,472647.730362647,0.984261394415705,4843582.08555211,50.8667177518779
25,5,"Homens",2001,"Brasil",0.00322649885834678,2.53048600931988,0.0160049685576966,93783.1289702426,1500.99603041113,465208.914154157,0.983095212008857,4370934.35518947,46.606830068299
30,5,"Homens",2001,"Brasil",0.00363714312128725,2.55564491891658,0.0180254608011217,92282.1329398315,1663.42796995083,457344.656088792,0.980342748882563,3905725.44103531,42.3237447663013
35,5,"Homens",2001,"Brasil",0.00437044417828209,2.58153242083241,0.0216236635775422,90618.7049698806,1959.50839010124,448354.517336836,0.97557963925174,3448380.78494652,38.0537416209233
40,5,"Homens",2001,"Brasil",0.00561958927489749,2.60360047657759,0.0277245854522178,88659.1965797794,2458.03947170108,437405.538280359,0.967815551319698,3000026.26760968,33.837733516005
45,5,"Homens",2001,"Brasil",0.00760147894883314,2.61401521249595,0.0373303339863421,86201.1571080783,3217.9179848537,423327.882181095,0.95622906343916,2562620.72932932,29.728379702796
50,5,"Homens",2001,"Brasil",0.0104808144225132,2.61520520940667,0.0511261937772027,82983.2391232246,4242.61716367393,404798.424305712,0.939721397503341,2139292.84714823,25.7798185483157
55,5,"Homens",2001,"Brasil",0.0146748622105287,2.6165011011862,0.0708945941165682,78740.6219595507,5582.28443430849,380397.740995714,0.915185377339083,1734494.42284251,22.0279492297322
60,5,"Homens",2001,"Brasil",0.0212318050519517,2.61115022889696,0.101034591915416,73158.3375252422,7391.5227770731,348134.450132097,0.878833011365943,1354096.6818468,18.5091231929593
65,5,"Homens",2001,"Brasil",0.0309376882603427,2.58257358621553,0.143924395520721,65766.8147481691,9465.44905795348,305952.047169817,0.832895566628968,1005962.2317147,15.2958940700821
70,5,"Homens",2001,"Brasil",0.0430013019087254,2.56515060073083,0.194628568678761,56301.3656902156,10957.8542189461,254826.103688798,0.766760093354704,700010.184544887,12.4332718392041
75,5,"Homens",2001,"Brasil",0.0650210476895287,2.53417413816214,0.280183288955128,45343.5114712695,12704.4941767948,195390.487053638,0.670300203033645,445184.080856089,9.81803275509808
80,5,"Homens",2001,"Brasil",0.0970743065606272,2.46537792963369,0.389529173058098,32639.0172944746,12713.8494161457,130970.283142896,0.549118616997399,249793.593802451,7.65322042476867
85,5,"Homens",2001,"Brasil",0.14536795603922,2.34972107490046,0.52469343374348,19925.1678783289,10454.6047519957,71918.220747185,0.394746532915239,118823.310659555,5.96347852048913
90,0,"Homens",2001,"Brasil",0.201909070935087,4.95272448815089,1,9470.56312633324,9470.56312633324,46905.0899123695,0,46905.0899123695,4.95272448815089
0,1,"Ambos",2001,"Brasil",0.0268179282905423,0.123086444489943,0.0262017418015515,1e+05,2620.17418015515,97702.3337436245,0.972410737912519,7150279.66404542,71.5027966404542
1,4,"Ambos",2001,"Brasil",0.00105855178530714,1.52883494295744,0.00422315996213017,97379.8258198448,411.250581521585,388503.035212635,0.996207430654147,7052577.3303018,72.4233923292207
5,5,"Ambos",2001,"Brasil",0.000368196473272375,2.3002445772593,0.00183915417276569,96968.5752383233,178.340159776708,484361.401378167,0.998196790425208,6664074.29508916,68.7240611580671
10,5,"Ambos",2001,"Brasil",0.000427207631494269,2.75754216663575,0.00213399380186633,96790.2350785466,206.549761738803,483487.996261542,0.996038092387139,6179712.89371099,63.8464498892484
15,5,"Ambos",2001,"Brasil",0.00127294853119214,2.80435911419132,0.00634700317660787,96583.6853168078,613.016957514265,481572.461488426,0.991981664681855,5696224.89744945,58.9770920292082
20,5,"Ambos",2001,"Brasil",0.00186482666157161,2.59522494565907,0.00928250601511578,95970.6683592935,890.848306319822,477711.052012228,0.990188396147036,5214652.43596103,54.3358978853673
25,5,"Ambos",2001,"Brasil",0.00204841002247107,2.54872051909734,0.0101908794092409,95079.8200529737,968.946980412191,473023.940413701,0.989013621322371,4736941.3839488,49.8206809952902
30,5,"Ambos",2001,"Brasil",0.00240490571202799,2.57595477103198,0.0119548366418541,94110.8730725615,1125.08011380474,467827.120280732,0.986659437205302,4263917.4435351,45.3073837732599
35,5,"Ambos",2001,"Brasil",0.00302132613181121,2.60295650691415,0.0149980113094791,92985.7929587567,1394.60197441631,461586.043205564,0.982647748475283,3796090.32325436,40.8244120146192
40,5,"Ambos",2001,"Brasil",0.00406297389657514,2.62355987714359,0.0201205967872268,91591.1909843404,1842.86942305778,453576.486083562,0.976170928522299,3334504.2800488,36.4063862934036
45,5,"Ambos",2001,"Brasil",0.00569400006773723,2.63064694016828,0.0280910216552245,89748.3215612826,2521.12204449807,442768.179576073,0.966567244523578,2880927.79396524,32.1000743395302
50,5,"Ambos",2001,"Brasil",0.00805232207053706,2.62898766315097,0.0395073302805371,87227.1995167846,3446.1137807559,427965.219295565,0.952949470547925,2438159.61438917,27.9518272728681
55,5,"Ambos",2001,"Brasil",0.0114624560643164,2.6306198892873,0.0557968971122829,83781.0857360287,4674.72462076855,407829.229140635,0.932403316552329,2010194.3950936,23.9934154282409
60,5,"Ambos",2001,"Brasil",0.0169041733465204,2.62438211958894,0.0812577304570047,79106.3611152601,6428.00336893828,380261.325837708,0.902086329639693,1602365.16595296,20.2558320641026
65,5,"Ambos",2001,"Brasil",0.024659270428368,2.59266514666209,0.116387242182662,72678.3577463218,8458.83362445927,343028.543728862,0.865668851398479,1222103.84011526,16.8152374105771
70,5,"Ambos",2001,"Brasil",0.0337488365214671,2.59037635258402,0.156053593154548,64219.5241218626,10021.6874898918,296949.125446657,0.808222025292283,879075.296386395,13.6885987307889
75,5,"Ambos",2001,"Brasil",0.0533272666451492,2.57876729910311,0.236145734023831,54197.8366319707,12798.5879139604,240000.823577269,0.713623177283573,582126.170939738,10.7407639698362
80,5,"Ambos",2001,"Brasil",0.0839567382576838,2.51544684970837,0.347331983623057,41399.2487180103,14379.2831777308,171270.150271885,0.586008590573533,342125.347362469,8.26404724619148
85,5,"Ambos",2001,"Brasil",0.132974852429854,2.39744314452663,0.493935666964148,27019.9655402795,13346.1247004863,100365.779368144,0.412568180089176,170855.197090584,6.32329441115997
90,0,"Ambos",2001,"Brasil",0.193984306887533,5.15505617977528,1,13673.8408397932,13673.8408397932,70489.4177224398,0,70489.4177224398,5.15505617977528
0,1,"Mulheres",2002,"Brasil",0.0220273934323875,0.114818336506954,0.0216061121689852,1e+05,2160.61121689853,98087.466568864,0.977074984981541,7581679.45961308,75.8167945961308
1,4,"Mulheres",2002,"Brasil",0.000925592184708717,1.48883368229885,0.00369378321969906,97839.3887831015,361.397492512624,390450.025921907,0.996823880702482,7483591.99304421,76.4885399032333
5,5,"Mulheres",2002,"Brasil",0.000303755256746616,2.26808408244727,0.00151751699680527,97477.9912905888,147.924508597906,486985.839133309,0.998547544581752,7093141.96712231,72.7665996519885
10,5,"Mulheres",2002,"Brasil",0.000322396715606488,2.62831474377178,0.00161075195917209,97330.0667819909,156.774595755443,486278.51391265,0.997833225532054,6606156.127989,67.8737449424142
15,5,"Mulheres",2002,"Brasil",0.000564170797402357,2.65624255182956,0.00281712895512176,97173.2921862355,273.749695082341,485224.858044394,0.996853840720813,6119877.61407635,62.9790087007387
20,5,"Mulheres",2002,"Brasil",0.000686350740101238,2.59192402942376,0.00342609110945531,96899.5424911532,331.986661039235,483698.263354765,0.996119983217168,5634652.75603195,58.1494257988513
25,5,"Mulheres",2002,"Brasil",0.000883115403241888,2.61160132248613,0.00440628314429331,96567.5558301139,425.503993539824,481821.505975122,0.994906354051527,5150954.49267719,53.3404252432254
30,5,"Mulheres",2002,"Brasil",0.00118311525110668,2.63203897455496,0.00589904965026641,96142.0518365741,567.146737262447,479367.277813325,0.992959422262009,4669132.98670206,48.5649400809422
35,5,"Mulheres",2002,"Brasil",0.00168424743505166,2.65211835265565,0.00838806728754354,95574.9050993117,801.688734973606,475992.255228831,0.989760553975357,4189765.70888874,43.8375084394294
40,5,"Mulheres",2002,"Brasil",0.00249717868870542,2.66442726994408,0.0124134936973155,94773.216364338,1176.46672401304,471118.358223267,0.984582255703761,3713773.45365991,39.1858965657871
45,5,"Mulheres",2002,"Brasil",0.00380205427966887,2.65878320817987,0.0188425457338594,93596.749640325,1763.60103563841,463854.775842917,0.977131450089931,3242655.09543664,34.644954102547
50,5,"Mulheres",2002,"Brasil",0.00555857350865574,2.65077550070411,0.0274346170663044,91833.1486046866,2519.4072659626,453247.08975053,0.966468365177929,2778800.31959372,30.2592295027975
55,5,"Mulheres",2002,"Brasil",0.00828833959551457,2.65341779891202,0.0406510644424758,89313.741338724,3630.69865475909,438048.973852848,0.949797296473891,2325553.22984319,26.0380227609489
60,5,"Mulheres",2002,"Brasil",0.0126117679565086,2.64494838316547,0.0612399302899971,85683.0426839649,5247.22356100085,416057.731088597,0.924960624144282,1887504.25599035,22.0289125696931
65,5,"Mulheres",2002,"Brasil",0.0188538960171842,2.60986098613317,0.090204553293342,80435.8191229641,7255.67713277103,384837.018627763,0.895857753404716,1471446.52490175,18.2934237625195
70,5,"Mulheres",2002,"Brasil",0.0258032908597524,2.62346369849205,0.121561975246989,73180.141990193,8895.92260918297,344759.226934837,0.843866296265661,1086609.50627399,14.8484203053282
75,5,"Mulheres",2002,"Brasil",0.0441405225469835,2.62569677387728,0.199766488427553,64284.2193810101,12841.8327670508,290930.691936913,0.75004776120975,741850.27933915,11.5401615899266
80,5,"Mulheres",2002,"Brasil",0.0733506801035299,2.56341136743337,0.311144046057561,51442.3866139592,16005.9923099246,218211.914154485,0.61550987590157,450919.587402237,8.76552619508281
85,5,"Mulheres",2002,"Brasil",0.12461881571162,2.43870110326586,0.472332227551391,35436.3943040347,16737.7510580141,134311.588201471,0.422831287310081,232707.673247752,6.56691172502436
90,0,"Mulheres",2002,"Brasil",0.19003442298772,5.26220452209661,1,18698.6432460206,18698.6432460206,98396.0850462806,0,98396.0850462806,5.26220452209661
0,1,"Homens",2002,"Brasil",0.0286316104420675,0.122799113655291,0.0279301264887969,1e+05,2793.0126488797,97549.9668288307,0.970721939538013,6800428.03386626,68.0042803386626
1,4,"Homens",2002,"Brasil",0.00107861402941512,1.56884919429763,0.00430317202426909,97206.9873511203,418.298388532814,387811.002940176,0.995971913802237,6702878.06703743,68.9546939956696
5,5,"Homens",2002,"Brasil",0.000417338848680767,2.33548105824762,0.00208437640169707,96788.6889625875,201.744059224817,483405.893945747,0.997914275668539,6315067.06409725,65.2459200737626
10,5,"Homens",2002,"Brasil",0.000511419674802394,2.82300218121323,0.0025542545703784,96586.9449033627,246.7076454583,482397.642510773,0.994362102370447,5831661.17015151,60.3773230014285
15,5,"Homens",2002,"Brasil",0.00197717264312034,2.86668144762571,0.00984434038755617,96340.2372579044,948.406088584743,479677.933985559,0.987131717148716,5349263.52764073,55.5247078468436
20,5,"Homens",2002,"Brasil",0.00303216816794199,2.59438710679304,0.0150510550899194,95391.8311693196,1435.74770605772,473505.302653513,0.984329120342502,4869585.59365517,51.0482452633885
25,5,"Homens",2002,"Brasil",0.00320607568263153,2.5270364326572,0.015904281186851,93956.0834632619,1494.30397061496,466085.058038443,0.983317471255766,4396080.29100166,46.7886711425193
30,5,"Homens",2002,"Brasil",0.00356482000882566,2.5521248416384,0.017669908283615,92461.779492647,1633.7911633749,458309.580660459,0.98077651862653,3929995.23296322,42.503997376297
35,5,"Homens",2002,"Brasil",0.00426693213909105,2.58044419163602,0.0211166506950345,90827.988329272,1917.98290288191,449499.27497335,0.976193748487392,3471685.65230276,38.2226416786543
40,5,"Homens",2002,"Brasil",0.00547348215568051,2.60523255767475,0.0270133277270406,88910.0054263901,2401.75511479605,438798.382178599,0.968488865650968,3022186.37732941,33.9915216834794
45,5,"Homens",2002,"Brasil",0.00746888854424592,2.61507485706467,0.0366908776543048,86508.2503115941,3174.06362827067,424971.347405631,0.957079110349324,2583387.99515081,29.8629088652898
50,5,"Homens",2002,"Brasil",0.0102467768736236,2.61504598524117,0.050011694006755,83334.1866833234,4167.68384470817,406731.199098935,0.940995825222683,2158416.64774518,25.9007345442433
55,5,"Homens",2002,"Brasil",0.0143741966040943,2.61879036138467,0.0694923988936333,79166.5028386153,5501.470194275,382732.360339914,0.91656413229131,1751685.44864624,22.1265988244692
60,5,"Homens",2002,"Brasil",0.0209240435211164,2.61224756107721,0.0996419620983077,73665.0326443403,7340.12839071796,350798.753754758,0.880738637226056,1368953.08830633,18.5834858027652
65,5,"Homens",2002,"Brasil",0.0303702473960864,2.5847922617674,0.141474050770265,66324.9042536223,9383.25287170996,308962.016322564,0.835066126372932,1018154.33455157,15.3510109966871
70,5,"Homens",2002,"Brasil",0.0425893505916547,2.56970960733536,0.192973164106225,56941.6513819123,10988.2106366012,258003.714166854,0.767571282838056,709192.318229008,12.454719893394
75,5,"Homens",2002,"Brasil",0.064972431309065,2.533907045784,0.279998535741187,45953.4407453111,12866.8961209565,198036.241860035,0.672118698670751,451188.604062154,9.8183856691556
80,5,"Homens",2002,"Brasil",0.0959744844120902,2.46928071205512,0.386095755659927,33086.5446243546,12774.5744489161,133103.861168613,0.549921979817735,253152.362202118,7.65121789163127
85,5,"Homens",2002,"Brasil",0.1463872208153,2.35296927569233,0.527524759105692,20311.9701754385,10715.0671737602,73196.7388552287,0.39027361253932,120048.501033505,5.9102342114833
90,0,"Homens",2002,"Brasil",0.20483547588159,4.88196683555965,1,9596.90300167831,9596.90300167831,46851.7621782763,0,46851.7621782763,4.88196683555965
0,1,"Ambos",2002,"Brasil",0.0253979713873507,0.119094754724625,0.0248421723427118,1e+05,2484.21723427119,97811.640007927,0.973822777137232,7182440.59159639,71.8244059159639
1,4,"Ambos",2002,"Brasil",0.00100321761731121,1.53201421606997,0.00400295943463043,97515.7827657288,390.351722647451,389099.748560689,0.996394208278196,7084628.95158846,72.6511006798615
5,5,"Ambos",2002,"Brasil",0.000360818608873088,2.30671761353086,0.00180234155334855,97125.4310430814,175.053200255832,485155.687514463,0.998235767555273,6695529.20302777,68.9369316678541
10,5,"Ambos",2002,"Brasil",0.000416975649381469,2.76108546090146,0.00208293367659134,96950.3778428255,201.94120696708,484299.760109806,0.996077886924571,6210373.51551331,64.0572389060873
15,5,"Ambos",2002,"Brasil",0.00126870926056936,2.80744259468021,0.00632594929655238,96748.4366358585,612.025704679152,482400.281688252,0.992028776221852,5726073.75540351,59.1851812237059
20,5,"Ambos",2002,"Brasil",0.00184722422499631,2.59378098077267,0.00919524983884242,96136.4109311793,883.998317121805,478554.961092273,0.990282072396835,5243673.47371525,54.5440944063225
25,5,"Ambos",2002,"Brasil",0.00202713000760851,2.54580169575342,0.010085475011382,95252.4126140575,960.665827192934,473904.398626243,0.989199816887214,4765118.51262298,50.0262238178704
30,5,"Ambos",2002,"Brasil",0.00234856272133749,2.57252177659042,0.0116762463354552,94291.7467868646,1100.97366288379,468786.144343125,0.98700030730672,4291214.11399674,45.5099651902358
35,5,"Ambos",2002,"Brasil",0.00293941669381731,2.60169877102233,0.014594200098738,93190.7731239808,1360.04479032748,462692.068527797,0.98315219942731,3822427.96965361,41.0172363799178
40,5,"Ambos",2002,"Brasil",0.00394067410356853,2.62528313784986,0.0195206961315305,91830.7283336533,1792.59974333837,454896.724830675,0.976747649572493,3359735.90112582,36.5861837545131
45,5,"Ambos",2002,"Brasil",0.00557881819481251,2.63135730063891,0.0275302993494063,90038.1285903149,2478.7766329517,444319.306776587,0.967368452582245,2904839.17629514,32.2623228822595
50,5,"Ambos",2002,"Brasil",0.00782759277010693,2.62925394032251,0.0384249038900877,87559.3519573632,3364.45968364005,429820.480248883,0.954078349913131,2460519.86951855,28.101165832254
55,5,"Ambos",2002,"Brasil",0.0112197071850701,2.63268074476654,0.0546470752417184,84194.8922737232,4601.00461305054,410082.414554723,0.933754227239623,2030699.38926967,24.1190330485575
60,5,"Ambos",2002,"Brasil",0.0165555215188128,2.62543705160874,0.0796465328987974,79593.8876606726,6339.37719210895,382916.188107105,0.903979072647079,1620616.97471495,20.3610732224064
65,5,"Ambos",2002,"Brasil",0.0241751407892614,2.59513693725599,0.114234357912907,73254.5104685637,8368.18196760071,346148.220626615,0.867779326055658,1237700.78660784,16.8958986783345
70,5,"Ambos",2002,"Brasil",0.0332857167790623,2.59447123009598,0.154090589054252,64886.328500963,9998.37258028111,300380.269610729,0.809610998868907,891552.565981228,13.7402221173293
75,5,"Ambos",2002,"Brasil",0.0530717057231236,2.57886030427665,0.235143940024379,54887.9559206819,12906.5702150736,243191.170120054,0.716307958865103,591172.296370499,10.7705285513783
80,5,"Ambos",2002,"Brasil",0.0826301724046926,2.519329708851,0.342869984933525,41981.3857056083,14394.1570843704,174199.770682712,0.588454064325341,347981.126250445,8.28893854744672
85,5,"Ambos",2002,"Brasil",0.133050434600035,2.40244324910021,0.494388510458379,27587.2286212379,13638.8088657285,102508.563062784,0.410129108914504,173781.355567733,6.29934082736925
90,0,"Ambos",2002,"Brasil",0.195704689900298,5.10973958012682,1,13948.4197555093,13948.4197555093,71272.7925049489,0,71272.7925049489,5.10973958012682
0,1,"Mulheres",2003,"Brasil",0.0214737289959989,0.113217368360157,0.0210724561200516,1e+05,2107.24561200516,98131.3311906746,0.977703027605619,7605757.27459008,76.0575727459008
1,4,"Mulheres",2003,"Brasil",0.000867469791920853,1.48970297951863,0.00346233955341022,97892.7543879948,338.937955509828,390720.182612135,0.996977517544436,7507625.94339941,76.6923557349624
5,5,"Mulheres",2003,"Brasil",0.000297764273044965,2.27738061019857,0.00148761535726455,97553.816432485,145.122555484719,487373.968678965,0.998575336001241,7116905.76078727,72.9536375003098
10,5,"Mulheres",2003,"Brasil",0.000315218179475301,2.62828874199651,0.00157491348181271,97408.6938770003,153.410265232655,486679.624531856,0.997878771631957,6629531.79210831,68.0589332249905
15,5,"Mulheres",2003,"Brasil",0.000552934907591777,2.65706235531397,0.00276109755813333,97255.2836117676,268.531326096025,485647.26590615,0.996911395091364,6142852.16757645,63.162143376169
20,5,"Mulheres",2003,"Brasil",0.00067363854717294,2.58855896863869,0.00336273018367938,96986.7522856716,326.140279328058,484147.293376807,0.996226677122236,5657204.9016703,58.3296663549179
25,5,"Mulheres",2003,"Brasil",0.000851551280269063,2.60759328237566,0.00424909989283085,96660.6120063436,410.720596117128,482320.4493185,0.995097988985796,5173057.60829349,53.5177411038325
30,5,"Mulheres",2003,"Brasil",0.00113871641481261,2.63354498629007,0.00567828069088167,96249.8914102264,546.533899894144,479956.109163565,0.993189935371808,4690737.15897499,48.734986504895
35,5,"Mulheres",2003,"Brasil",0.00163510584801252,2.6531572952582,0.00814427691119688,95703.3575103323,779.434644895417,476687.577041466,0.990081706322239,4210781.04981143,43.9982583615922
40,5,"Mulheres",2003,"Brasil",0.00241429604497207,2.66557204730011,0.0120038266557462,94923.9228654369,1139.45031556013,471959.649659828,0.985018292763284,3734093.47276996,39.3377492211671
45,5,"Mulheres",2003,"Brasil",0.00370838446865579,2.66037968244618,0.0183824324685734,93784.4725498767,1723.98673324889,464888.888361081,0.977704243251477,3262133.82311013,34.7833040418845
50,5,"Mulheres",2003,"Brasil",0.00541035155006703,2.65015209988237,0.0267121527106001,92060.4858166278,2459.1337557458,454523.838791092,0.967406975209066,2797244.93474905,30.3848595837392
55,5,"Mulheres",2003,"Brasil",0.00804805078439413,2.65535849159908,0.0394949915697504,89601.352060882,3538.80464428278,439709.532045303,0.950993671472781,2342721.09595796,26.146046260174
60,5,"Mulheres",2003,"Brasil",0.0123606166281597,2.64898524662336,0.0600578038384931,86062.5474165993,5168.72759058712,418160.982261341,0.926079711559631,1903011.56391266,22.1119595112707
65,5,"Mulheres",2003,"Brasil",0.0186186780595211,2.61186116205939,0.0891303016194673,80893.8198260121,7210.0905602433,387250.401838075,0.897114999624595,1484850.58165132,18.3555503355505
70,5,"Mulheres",2003,"Brasil",0.0254734236345355,2.62584471905902,0.120103514261837,73683.7292657688,8849.67482873658,347408.144099589,0.844978219234977,1097600.17981324,14.8960997326061
75,5,"Mulheres",2003,"Brasil",0.0439456727772336,2.6265800695297,0.198974969061624,64834.0544370323,12900.3539757481,293552.314948999,0.751732285573805,750192.035713654,11.5709566866939
80,5,"Mulheres",2003,"Brasil",0.072579082449806,2.56523478905093,0.308397548545606,51933.7004612841,16016.2259091619,220672.752652092,0.617624591474057,456639.720764655,8.79274376192534
85,5,"Mulheres",2003,"Brasil",0.124197367468696,2.44231777657223,0.471280954995076,35917.4745521223,16927.2217079355,136292.918706204,0.422406789406268,235966.968112563,6.56969820553879
90,0,"Mulheres",2003,"Brasil",0.190523541054962,5.24869522402757,1,18990.2528441867,18990.2528441867,99674.0494063589,0,99674.0494063589,5.24869522402757
0,1,"Homens",2003,"Brasil",0.0271580776708843,0.118754479848757,0.0265232973386985,1e+05,2652.32973386985,97662.6463040633,0.972208523309379,6830815.16474887,68.3081516474887
1,4,"Homens",2003,"Brasil",0.00100673864437778,1.57308931826199,0.00401713964174922,97347.6702661302,391.059185258011,388441.615350626,0.996205675081017,6733152.51844481,69.1660365372653
5,5,"Homens",2003,"Brasil",0.000406645580492006,2.34295329507186,0.00203103341898687,96956.6110808721,196.92211729697,484259.824141469,0.997976068118245,6344710.90309418,65.4386620196741
10,5,"Homens",2003,"Brasil",0.000493835012556729,2.82649539944478,0.00246652760878492,96759.6889635752,238.660444246096,483279.715244336,0.994460644916498,5860451.07895271,60.5670723182963
15,5,"Homens",2003,"Brasil",0.00195874308612608,2.8728128915576,0.00975307812810652,96521.0285193291,941.377132154215,480602.657296944,0.98720512839591,5377171.36370838,55.7098431937198
20,5,"Homens",2003,"Brasil",0.00301480608113819,2.59166316462947,0.0149653718015116,95579.6513871749,1430.38501966796,474453.408004246,0.984538662733359,4896568.70641143,51.230242372159
25,5,"Homens",2003,"Brasil",0.00313438892859394,2.52166036692767,0.0155511421220966,94149.2663675069,1464.12862197222,467117.723845785,0.983785735122907,4422115.29840719,46.9691955022324
30,5,"Homens",2003,"Brasil",0.00345163889618549,2.55265001226681,0.0171136293489804,92685.1377455347,1586.17909353627,459543.753342565,0.981283866133347,3954997.5745614,42.6713243434969
35,5,"Homens",2003,"Brasil",0.00417732330522904,2.58356438539162,0.0206778890995859,91098.9586519984,1883.73416409378,450942.870937421,0.976638577442861,3495453.82121884,38.3698548582932
40,5,"Homens",2003,"Brasil",0.00537485417574125,2.6055735171146,0.0265328018595668,89215.2244879046,2367.12987419435,440408.203980323,0.969090291058128,3044510.95028141,34.1254642103622
45,5,"Homens",2003,"Brasil",0.00731679293054989,2.61585019765783,0.0359567236840154,86848.0946137103,3122.77294050841,426795.314579679,0.957832860688906,2604102.74630109,29.9845697005078
50,5,"Homens",2003,"Brasil",0.0100843056737496,2.61597309232158,0.0492377900497682,83725.3216732019,4122.44981039444,408798.577092475,0.941961128323839,2177307.43172141,26.0053635890456
55,5,"Homens",2003,"Brasil",0.0141213241727525,2.61996527784326,0.0683107483995746,79602.8718628074,5437.7317517038,385072.368935208,0.917754588878384,1768508.85462894,22.2166463752325
60,5,"Homens",2003,"Brasil",0.0206564350795347,2.61319049387751,0.0984293171737064,74165.1401111036,7300.02409922821,353401.933640557,0.882359932643941,1383436.48569373,18.6534601515114
65,5,"Homens",2003,"Brasil",0.0298912181236081,2.58630072328929,0.13939869611884,66865.1160118754,9320.90998789042,311827.70636332,0.837068379120428,1030034.55205317,15.4046626026976
70,5,"Homens",2003,"Brasil",0.0421478025908911,2.57305830102871,0.191182867773508,57544.206023985,11001.466331415,261021.112730385,0.768952795797147,718206.845689852,12.4809584720049
75,5,"Homens",2003,"Brasil",0.0646975025217898,2.53567611662939,0.279004295214947,46542.73969257,12985.6242852982,200712.914396112,0.673330736496885,457185.732959467,9.82292267235079
